User ID,Question Number,Timestamp,Group,Method,Chart,Rep Concept ID,Rep Saliency,Pro Concept ID,Pro Saliency
non-expert_id-1720176469450-tzphdj1hk,59,05/07/2024 12.05.59,a,SIG,lattice,11,strong top,81,weak bottom
non-expert_id-1720176469450-tzphdj1hk,60,05/07/2024 12.06.55,a,SIG,lattice,14,weak bottom,44,weak top
non-expert_id-1720176469450-tzphdj1hk,61,05/07/2024 12.07.04,a,SIG,lattice,8,strong top,66,weak bottom
expert_id-1720176491830-own4df83c,20,05/07/2024 12.07.16,a,VIG,lattice,77,weak bottom,79,weak top
expert_id-1720176491830-own4df83c,21,05/07/2024 12.07.59,a,VIG,lattice,13,weak bottom,79,weak top
non-expert_id-1720176469450-tzphdj1hk,62,05/07/2024 12.08.03,a,SIG,lattice,4,weak top,67,strong bottom
non-expert_id-1720176469450-tzphdj1hk,63,05/07/2024 12.08.10,a,SIG,lattice,15,weak top,60,weak bottom
non-expert_id-1720176469450-tzphdj1hk,64,05/07/2024 12.08.14,a,SIG,lattice,64,weak top,78,weak bottom
non-expert_id-1720176469450-tzphdj1hk,65,05/07/2024 12.08.22,a,SIG,lattice,4,strong top,50,weak bottom
expert_id-1720177327633-fi53o4p1q,1,05/07/2024 12.08.24,b,VIG,lattice,7,weak top,47,weak bottom
non-expert_id-1720176469450-tzphdj1hk,66,05/07/2024 12.08.33,a,SIG,lattice,16,strong bottom,20,weak top
non-expert_id-1720176469450-tzphdj1hk,67,05/07/2024 12.08.43,a,SIG,lattice,20,weak top,55,weak bottom
expert_id-1720176491830-own4df83c,22,05/07/2024 12.08.53,a,VIG,lattice,39,weak bottom,56,weak top
expert_id-1720176491830-own4df83c,23,05/07/2024 12.09.43,a,VIG,lattice,0,equal,0,equal
non-expert_id-1720176469450-tzphdj1hk,68,05/07/2024 12.09.56,a,SIG,lattice,31,weak bottom,53,weak top
non-expert_id-1720176469450-tzphdj1hk,69,05/07/2024 12.10.01,a,SIG,lattice,15,weak top,80,weak bottom
non-expert_id-1720176469450-tzphdj1hk,70,05/07/2024 12.10.05,a,SIG,lattice,9,weak top,69,weak bottom
expert_id-1720176491830-own4df83c,24,05/07/2024 12.10.08,a,VIG,lattice,65,weak bottom,56,weak top
non-expert_id-1720176469450-tzphdj1hk,71,05/07/2024 12.10.13,a,SIG,lattice,49,weak bottom,10,strong top
non-expert_id-1720176469450-tzphdj1hk,72,05/07/2024 12.10.29,a,SIG,lattice,11,strong top,7,weak bottom
expert_id-1720176491830-own4df83c,25,05/07/2024 12.10.31,a,VIG,lattice,8,weak bottom,79,weak top
non-expert_id-1720176469450-tzphdj1hk,73,05/07/2024 12.10.35,a,SIG,lattice,64,strong top,56,weak bottom
expert_id-1720176491830-own4df83c,26,05/07/2024 12.10.43,a,VIG,scatterplot,36,weak top,16,weak bottom
non-expert_id-1720176469450-tzphdj1hk,74,05/07/2024 12.10.51,a,SIG,lattice,25,weak bottom,20,weak top
expert_id-1720176491830-own4df83c,27,05/07/2024 12.10.57,a,VIG,scatterplot,82,weak top,0,equal
non-expert_id-1720176469450-tzphdj1hk,75,05/07/2024 12.11.02,a,SIG,lattice,37,weak bottom,20,weak top
expert_id-1720176491830-own4df83c,28,05/07/2024 12.11.09,a,VIG,scatterplot,16,strong bottom,29,weak top
non-expert_id-1720176469450-tzphdj1hk,76,05/07/2024 12.11.14,a,SIG,scatterplot,75,weak top,6,weak bottom
non-expert_id-1720176469450-tzphdj1hk,77,05/07/2024 12.11.26,a,SIG,scatterplot,0,equal,0,equal
expert_id-1720176491830-own4df83c,29,05/07/2024 12.11.44,a,VIG,scatterplot,72,weak bottom,72,weak bottom
expert_id-1720177327633-fi53o4p1q,2,05/07/2024 12.11.46,b,VIG,lattice,8,weak bottom,32,weak top
expert_id-1720176491830-own4df83c,30,05/07/2024 12.11.53,a,VIG,scatterplot,21,weak top,60,weak bottom
non-expert_id-1720176469450-tzphdj1hk,78,05/07/2024 12.12.03,a,SIG,scatterplot,22,weak top,4,weak bottom
non-expert_id-1720176469450-tzphdj1hk,79,05/07/2024 12.12.15,a,SIG,scatterplot,57,weak top,2,weak bottom
non-expert_id-1720176469450-tzphdj1hk,80,05/07/2024 12.12.23,a,SIG,scatterplot,50,strong top,3,weak bottom
expert_id-1720176491830-own4df83c,31,05/07/2024 12.12.37,a,VIG,scatterplot,26,weak top,2,weak bottom
expert_id-1720176491830-own4df83c,32,05/07/2024 12.13.03,a,VIG,scatterplot,67,strong top,67,weak top
non-expert_id-1720176469450-tzphdj1hk,81,05/07/2024 12.13.03,a,SIG,scatterplot,37,strong top,5,weak bottom
expert_id-1720176491830-own4df83c,33,05/07/2024 12.13.21,a,VIG,scatterplot,76,weak bottom,38,weak top
expert_id-1720177327633-fi53o4p1q,3,05/07/2024 12.13.36,b,VIG,lattice,0,equal,0,equal
non-expert_id-1720176469450-tzphdj1hk,82,05/07/2024 12.13.44,a,SIG,scatterplot,43,weak top,2,weak bottom
non-expert_id-1720176469450-tzphdj1hk,83,05/07/2024 12.13.53,a,SIG,scatterplot,49,strong top,5,weak bottom
expert_id-1720177327633-fi53o4p1q,4,05/07/2024 12.13.57,b,VIG,lattice,39,strong bottom,39,weak bottom
expert_id-1720176491830-own4df83c,34,05/07/2024 12.14.07,a,VIG,scatterplot,74,strong top,14,weak bottom
non-expert_id-1720176469450-tzphdj1hk,84,05/07/2024 12.14.06,a,SIG,scatterplot,4,weak bottom,78,weak top
non-expert_id-1720176469450-tzphdj1hk,85,05/07/2024 12.14.15,a,SIG,scatterplot,6,weak bottom,65,weak top
expert_id-1720176491830-own4df83c,35,05/07/2024 12.14.20,a,VIG,scatterplot,0,equal,84,weak top
non-expert_id-1720176469450-tzphdj1hk,86,05/07/2024 12.14.24,a,SIG,scatterplot,4,weak bottom,55,weak top
expert_id-1720176491830-own4df83c,36,05/07/2024 12.14.30,a,VIG,scatterplot,54,strong bottom,54,weak bottom
non-expert_id-1720176469450-tzphdj1hk,87,05/07/2024 12.14.35,a,SIG,scatterplot,77,weak top,5,weak bottom
non-expert_id-1720176469450-tzphdj1hk,88,05/07/2024 12.14.55,a,SIG,scatterplot,81,weak top,6,weak bottom
non-expert_id-1720174515995-74ie2x7v3,65,05/07/2024 12.14.57,b,SIG,lattice,81,strong bottom,81,weak bottom
expert_id-1720176491830-own4df83c,37,05/07/2024 12.15.02,a,VIG,scatterplot,41,weak top,41,weak top
non-expert_id-1720176469450-tzphdj1hk,89,05/07/2024 12.15.09,a,SIG,scatterplot,69,weak top,3,weak bottom
expert_id-1720176491830-own4df83c,38,05/07/2024 12.15.32,a,VIG,scatterplot,32,weak top,0,equal
expert_id-1720177327633-fi53o4p1q,5,05/07/2024 12.15.45,b,VIG,lattice,7,strong top,7,strong top
non-expert_id-1720176469450-tzphdj1hk,90,05/07/2024 12.15.47,a,SIG,scatterplot,62,weak top,2,weak bottom
expert_id-1720176491830-own4df83c,39,05/07/2024 12.15.56,a,VIG,scatterplot,0,equal,85,weak top
non-expert_id-1720176469450-tzphdj1hk,91,05/07/2024 12.16.07,a,SIG,scatterplot,75,weak top,5,weak bottom
expert_id-1720176491830-own4df83c,40,05/07/2024 12.16.12,a,VIG,scatterplot,0,equal,76,weak bottom
expert_id-1720177327633-fi53o4p1q,6,05/07/2024 12.16.13,b,VIG,lattice,47,strong bottom,47,strong bottom
non-expert_id-1720176469450-tzphdj1hk,92,05/07/2024 12.16.14,a,SIG,scatterplot,77,weak top,3,weak bottom
non-expert_id-1720176469450-tzphdj1hk,93,05/07/2024 12.16.18,a,SIG,scatterplot,4,weak bottom,69,weak top
non-expert_id-1720176469450-tzphdj1hk,94,05/07/2024 12.16.23,a,SIG,scatterplot,4,weak bottom,43,strong top
expert_id-1720176491830-own4df83c,41,05/07/2024 12.16.30,a,VIG,scatterplot,24,strong top,24,strong top
non-expert_id-1720176469450-tzphdj1hk,95,05/07/2024 12.16.30,a,SIG,scatterplot,55,strong top,0,equal
non-expert_id-1720176469450-tzphdj1hk,96,05/07/2024 12.16.34,a,SIG,scatterplot,57,strong top,0,equal
expert_id-1720177327633-fi53o4p1q,7,05/07/2024 12.16.37,b,VIG,lattice,65,weak bottom,65,weak bottom
non-expert_id-1720176469450-tzphdj1hk,97,05/07/2024 12.16.48,a,SIG,scatterplot,65,strong top,3,weak bottom
non-expert_id-1720176469450-tzphdj1hk,98,05/07/2024 12.16.54,a,SIG,scatterplot,78,weak top,2,weak bottom
non-expert_id-1720176469450-tzphdj1hk,99,05/07/2024 12.16.59,a,SIG,scatterplot,4,weak bottom,37,strong top
expert_id-1720176491830-own4df83c,42,05/07/2024 12.17.02,a,VIG,scatterplot,80,weak top,14,weak bottom
expert_id-1720177327633-fi53o4p1q,8,05/07/2024 12.17.02,b,VIG,lattice,79,weak top,0,equal
non-expert_id-1720176469450-tzphdj1hk,100,05/07/2024 12.17.04,a,SIG,scatterplot,5,strong bottom,50,weak top
non-expert_id-1720176469450-tzphdj1hk,101,05/07/2024 12.17.12,a,SIG,barchart,77,weak bottom,27,weak top
non-expert_id-1720176469450-tzphdj1hk,102,05/07/2024 12.17.33,a,SIG,barchart,55,weak bottom,14,weak top
expert_id-1720176491830-own4df83c,43,05/07/2024 12.17.39,a,VIG,scatterplot,81,strong top,81,weak top
non-expert_id-1720176469450-tzphdj1hk,103,05/07/2024 12.17.42,a,SIG,barchart,74,weak bottom,4,weak top
non-expert_id-1720176469450-tzphdj1hk,104,05/07/2024 12.17.50,a,SIG,barchart,7,weak top,81,weak bottom
non-expert_id-1720176469450-tzphdj1hk,105,05/07/2024 12.17.55,a,SIG,barchart,74,strong bottom,11,weak top
non-expert_id-1720176469450-tzphdj1hk,106,05/07/2024 12.18.01,a,SIG,barchart,75,weak bottom,8,weak top
expert_id-1720176491830-own4df83c,44,05/07/2024 12.18.07,a,VIG,scatterplot,49,strong top,72,weak bottom
expert_id-1720177327633-fi53o4p1q,9,05/07/2024 12.18.05,b,VIG,lattice,40,weak top,40,weak top
non-expert_id-1720176469450-tzphdj1hk,107,05/07/2024 12.18.07,a,SIG,barchart,82,weak bottom,16,weak top
non-expert_id-1720176469450-tzphdj1hk,108,05/07/2024 12.18.22,a,SIG,barchart,82,weak bottom,15,weak top
non-expert_id-1720176469450-tzphdj1hk,109,05/07/2024 12.18.31,a,SIG,barchart,80,strong bottom,10,weak top
expert_id-1720176491830-own4df83c,45,05/07/2024 12.18.41,a,VIG,scatterplot,78,weak top,16,weak bottom
expert_id-1720177327633-fi53o4p1q,10,05/07/2024 12.18.41,b,VIG,lattice,0,equal,79,weak top
expert_id-1720176491830-own4df83c,46,05/07/2024 12.19.10,a,VIG,scatterplot,43,weak top,2,weak bottom
expert_id-1720177327633-fi53o4p1q,11,05/07/2024 12.19.08,b,VIG,lattice,40,weak top,40,strong top
non-expert_id-1720176469450-tzphdj1hk,110,05/07/2024 12.19.14,a,SIG,barchart,31,weak top,2,weak bottom
non-expert_id-1720176469450-tzphdj1hk,111,05/07/2024 12.19.21,a,SIG,barchart,49,weak bottom,17,weak top
non-expert_id-1720176469450-tzphdj1hk,112,05/07/2024 12.19.25,a,SIG,barchart,24,weak top,1,weak bottom
non-expert_id-1720176469450-tzphdj1hk,113,05/07/2024 12.19.46,a,SIG,barchart,78,weak bottom,18,weak top
non-expert_id-1720176469450-tzphdj1hk,114,05/07/2024 12.19.51,a,SIG,barchart,77,weak bottom,9,weak top
non-expert_id-1720176469450-tzphdj1hk,115,05/07/2024 12.19.57,a,SIG,barchart,5,weak top,64,weak bottom
non-expert_id-1720176469450-tzphdj1hk,116,05/07/2024 12.20.09,a,SIG,barchart,80,strong bottom,28,weak top
non-expert_id-1720176469450-tzphdj1hk,117,05/07/2024 12.20.17,a,SIG,barchart,21,weak top,64,weak bottom
non-expert_id-1720174515995-74ie2x7v3,66,05/07/2024 12.20.26,b,SIG,lattice,0,equal,27,weak bottom
non-expert_id-1720176469450-tzphdj1hk,118,05/07/2024 12.20.27,a,SIG,barchart,49,strong bottom,13,weak top
non-expert_id-1720176469450-tzphdj1hk,119,05/07/2024 12.20.34,a,SIG,barchart,0,equal,0,equal
non-expert_id-1720174515995-74ie2x7v3,67,05/07/2024 12.20.40,b,SIG,lattice,50,weak bottom,50,weak bottom
non-expert_id-1720176469450-tzphdj1hk,120,05/07/2024 12.20.41,a,SIG,barchart,55,strong bottom,26,weak top
non-expert_id-1720174515995-74ie2x7v3,68,05/07/2024 12.20.49,b,SIG,lattice,20,weak top,20,weak top
non-expert_id-1720176469450-tzphdj1hk,121,05/07/2024 12.20.51,a,SIG,barchart,75,strong bottom,33,weak top
expert_id-1720176491830-own4df83c,47,05/07/2024 12.20.55,a,VIG,scatterplot,0,equal,0,equal
non-expert_id-1720174515995-74ie2x7v3,69,05/07/2024 12.21.03,b,SIG,lattice,78,weak bottom,78,weak bottom
non-expert_id-1720174515995-74ie2x7v3,70,05/07/2024 12.21.08,b,SIG,lattice,0,equal,40,weak bottom
non-expert_id-1720174515995-74ie2x7v3,71,05/07/2024 12.21.18,b,SIG,lattice,8,weak top,8,weak top
non-expert_id-1720176469450-tzphdj1hk,122,05/07/2024 12.21.18,a,SIG,barchart,6,weak top,1,weak bottom
non-expert_id-1720176469450-tzphdj1hk,123,05/07/2024 12.21.23,a,SIG,barchart,33,strong top,1,weak bottom
non-expert_id-1720174515995-74ie2x7v3,72,05/07/2024 12.21.24,b,SIG,lattice,0,equal,14,weak bottom
non-expert_id-1720176469450-tzphdj1hk,124,05/07/2024 12.21.30,a,SIG,barchart,74,strong bottom,28,weak top
non-expert_id-1720174515995-74ie2x7v3,73,05/07/2024 12.21.37,b,SIG,lattice,0,equal,0,equal
non-expert_id-1720176469450-tzphdj1hk,125,05/07/2024 12.21.38,a,SIG,barchart,77,strong bottom,4,weak top
non-expert_id-1720176469450-tzphdj1hk,126,05/07/2024 12.21.50,a,XRAY,lattice,34,strong top,56,strong bottom
non-expert_id-1720174515995-74ie2x7v3,74,05/07/2024 12.21.53,b,SIG,lattice,69,weak bottom,64,weak top
non-expert_id-1720174515995-74ie2x7v3,75,05/07/2024 12.22.08,b,SIG,lattice,49,weak bottom,4,weak top
non-expert_id-1720176469450-tzphdj1hk,127,05/07/2024 12.22.20,a,XRAY,lattice,0,equal,0,equal
non-expert_id-1720174515995-74ie2x7v3,76,05/07/2024 12.22.39,b,SIG,scatterplot,5,weak bottom,5,weak bottom
non-expert_id-1720176469450-tzphdj1hk,128,05/07/2024 12.22.40,a,XRAY,lattice,14,weak bottom,64,weak top
non-expert_id-1720176469450-tzphdj1hk,129,05/07/2024 12.22.48,a,XRAY,lattice,5,weak top,1,weak bottom
non-expert_id-1720174515995-74ie2x7v3,77,05/07/2024 12.22.54,b,SIG,scatterplot,57,strong top,57,weak top
non-expert_id-1720176469450-tzphdj1hk,130,05/07/2024 12.23.01,a,XRAY,lattice,8,weak top,56,strong bottom
non-expert_id-1720174515995-74ie2x7v3,78,05/07/2024 12.23.07,b,SIG,scatterplot,77,weak top,77,weak top
non-expert_id-1720176469450-tzphdj1hk,131,05/07/2024 12.23.22,a,XRAY,lattice,63,strong top,6,weak bottom
non-expert_id-1720176469450-tzphdj1hk,132,05/07/2024 12.23.27,a,XRAY,lattice,83,strong top,14,weak bottom
non-expert_id-1720174515995-74ie2x7v3,79,05/07/2024 12.23.32,b,SIG,scatterplot,4,weak bottom,4,weak bottom
non-expert_id-1720174515995-74ie2x7v3,80,05/07/2024 12.23.43,b,SIG,scatterplot,57,weak top,57,weak top
expert_id-1720176491830-own4df83c,48,05/07/2024 12.23.53,a,VIG,scatterplot,50,weak top,61,weak bottom
non-expert_id-1720176469450-tzphdj1hk,133,05/07/2024 12.23.55,a,XRAY,lattice,1,weak bottom,26,weak top
non-expert_id-1720174515995-74ie2x7v3,81,05/07/2024 12.23.56,b,SIG,scatterplot,6,weak bottom,0,equal
non-expert_id-1720176469450-tzphdj1hk,134,05/07/2024 12.24.03,a,XRAY,lattice,84,weak top,1,strong bottom
non-expert_id-1720174515995-74ie2x7v3,82,05/07/2024 12.24.09,b,SIG,scatterplot,66,weak top,66,weak top
non-expert_id-1720176469450-tzphdj1hk,135,05/07/2024 12.24.12,a,XRAY,lattice,10,strong top,2,weak bottom
non-expert_id-1720174515995-74ie2x7v3,83,05/07/2024 12.24.15,b,SIG,scatterplot,50,weak top,50,weak top
non-expert_id-1720174515995-74ie2x7v3,84,05/07/2024 12.24.20,b,SIG,scatterplot,77,weak top,77,weak top
non-expert_id-1720176469450-tzphdj1hk,136,05/07/2024 12.24.21,a,XRAY,lattice,9,strong top,14,weak bottom
non-expert_id-1720174515995-74ie2x7v3,85,05/07/2024 12.24.26,b,SIG,scatterplot,75,weak top,75,weak top
non-expert_id-1720176469450-tzphdj1hk,137,05/07/2024 12.24.27,a,XRAY,lattice,3,strong bottom,46,weak top
expert_id-1720177327633-fi53o4p1q,12,05/07/2024 12.24.29,b,VIG,lattice,40,weak top,40,weak top
non-expert_id-1720174515995-74ie2x7v3,86,05/07/2024 12.24.35,b,SIG,scatterplot,55,weak top,55,weak top
non-expert_id-1720176469450-tzphdj1hk,138,05/07/2024 12.24.41,a,XRAY,lattice,20,strong top,3,weak bottom
expert_id-1720176491830-own4df83c,49,05/07/2024 12.24.55,a,VIG,scatterplot,34,weak top,34,weak top
non-expert_id-1720176469450-tzphdj1hk,139,05/07/2024 12.25.00,a,XRAY,lattice,22,weak top,3,weak bottom
expert_id-1720177327633-fi53o4p1q,13,05/07/2024 12.25.03,b,VIG,lattice,1,strong top,1,strong top
non-expert_id-1720176469450-tzphdj1hk,140,05/07/2024 12.25.04,a,XRAY,lattice,0,equal,0,equal
non-expert_id-1720174515995-74ie2x7v3,87,05/07/2024 12.25.14,b,SIG,scatterplot,78,weak top,78,weak top
non-expert_id-1720176469450-tzphdj1hk,141,05/07/2024 12.25.20,a,XRAY,lattice,14,weak bottom,19,weak top
non-expert_id-1720174515995-74ie2x7v3,88,05/07/2024 12.25.29,b,SIG,scatterplot,49,weak top,49,weak top
expert_id-1720176491830-own4df83c,50,05/07/2024 12.25.35,a,VIG,scatterplot,76,weak bottom,76,weak bottom
non-expert_id-1720176469450-tzphdj1hk,142,05/07/2024 12.25.42,a,XRAY,lattice,72,weak top,2,weak bottom
non-expert_id-1720174515995-74ie2x7v3,89,05/07/2024 12.25.46,b,SIG,scatterplot,66,weak top,4,weak bottom
non-expert_id-1720176469450-tzphdj1hk,143,05/07/2024 12.25.46,a,XRAY,lattice,6,weak bottom,53,weak top
non-expert_id-1720174515995-74ie2x7v3,90,05/07/2024 12.25.51,b,SIG,scatterplot,65,weak top,4,weak bottom
non-expert_id-1720176469450-tzphdj1hk,144,05/07/2024 12.25.53,a,XRAY,lattice,3,weak bottom,58,weak top
non-expert_id-1720174515995-74ie2x7v3,91,05/07/2024 12.25.58,b,SIG,scatterplot,22,weak top,2,weak bottom
non-expert_id-1720176469450-tzphdj1hk,145,05/07/2024 12.25.59,a,XRAY,lattice,51,weak top,56,strong bottom
non-expert_id-1720176469450-tzphdj1hk,146,05/07/2024 12.26.05,a,XRAY,lattice,4,weak top,6,weak bottom
non-expert_id-1720176469450-tzphdj1hk,147,05/07/2024 12.26.09,a,XRAY,lattice,3,weak bottom,45,weak top
non-expert_id-1720176469450-tzphdj1hk,148,05/07/2024 12.26.14,a,XRAY,lattice,52,weak top,1,weak bottom
expert_id-1720176491830-own4df83c,51,05/07/2024 12.26.16,a,SIG,lattice,82,weak bottom,53,weak top
non-expert_id-1720176469450-tzphdj1hk,149,05/07/2024 12.26.17,a,XRAY,lattice,41,strong top,2,weak bottom
non-expert_id-1720176469450-tzphdj1hk,150,05/07/2024 12.26.21,a,XRAY,lattice,7,weak top,56,strong bottom
non-expert_id-1720174515995-74ie2x7v3,92,05/07/2024 12.26.28,b,SIG,scatterplot,37,weak top,37,weak top
non-expert_id-1720176469450-tzphdj1hk,151,05/07/2024 12.26.33,a,XRAY,scatterplot,0,equal,0,equal
non-expert_id-1720174515995-74ie2x7v3,93,05/07/2024 12.26.34,b,SIG,scatterplot,49,weak top,49,weak top
non-expert_id-1720174515995-74ie2x7v3,94,05/07/2024 12.26.39,b,SIG,scatterplot,75,weak top,75,weak top
non-expert_id-1720176469450-tzphdj1hk,152,05/07/2024 12.26.38,a,XRAY,scatterplot,77,strong bottom,27,weak top
non-expert_id-1720176469450-tzphdj1hk,153,05/07/2024 12.26.43,a,XRAY,scatterplot,0,equal,0,equal
non-expert_id-1720174515995-74ie2x7v3,95,05/07/2024 12.26.43,b,SIG,scatterplot,69,weak top,69,weak top
non-expert_id-1720174515995-74ie2x7v3,96,05/07/2024 12.26.48,b,SIG,scatterplot,69,weak top,69,weak top
non-expert_id-1720176469450-tzphdj1hk,154,05/07/2024 12.26.48,a,XRAY,scatterplot,25,strong top,16,weak bottom
non-expert_id-1720174515995-74ie2x7v3,97,05/07/2024 12.26.54,b,SIG,scatterplot,49,weak top,49,weak top
non-expert_id-1720176469450-tzphdj1hk,155,05/07/2024 12.27.02,a,XRAY,scatterplot,55,strong bottom,31,weak top
expert_id-1720177327633-fi53o4p1q,14,05/07/2024 12.27.08,b,VIG,lattice,77,strong bottom,77,strong bottom
non-expert_id-1720174515995-74ie2x7v3,98,05/07/2024 12.27.12,b,SIG,scatterplot,57,weak top,4,weak bottom
non-expert_id-1720176469450-tzphdj1hk,156,05/07/2024 12.27.14,a,XRAY,scatterplot,49,strong bottom,28,weak top
expert_id-1720176491830-own4df83c,52,05/07/2024 12.27.17,a,SIG,lattice,5,weak top,5,weak top
non-expert_id-1720174515995-74ie2x7v3,99,05/07/2024 12.27.19,b,SIG,scatterplot,22,weak top,22,weak top
non-expert_id-1720174515995-74ie2x7v3,100,05/07/2024 12.27.24,b,SIG,scatterplot,0,equal,0,equal
non-expert_id-1720176469450-tzphdj1hk,157,05/07/2024 12.27.29,a,XRAY,scatterplot,61,weak top,7,weak bottom
expert_id-1720176491830-own4df83c,53,05/07/2024 12.27.33,a,SIG,lattice,5,weak top,35,weak bottom
non-expert_id-1720174515995-74ie2x7v3,101,05/07/2024 12.27.33,b,SIG,barchart,1,weak bottom,1,weak bottom
non-expert_id-1720176469450-tzphdj1hk,158,05/07/2024 12.27.33,a,XRAY,scatterplot,0,equal,0,equal
non-expert_id-1720176469450-tzphdj1hk,159,05/07/2024 12.27.37,a,XRAY,scatterplot,12,weak top,56,strong bottom
non-expert_id-1720174515995-74ie2x7v3,102,05/07/2024 12.27.39,b,SIG,barchart,1,weak bottom,13,weak top
non-expert_id-1720176469450-tzphdj1hk,160,05/07/2024 12.27.41,a,XRAY,scatterplot,15,strong top,66,weak bottom
expert_id-1720176491830-own4df83c,54,05/07/2024 12.27.51,a,SIG,lattice,44,weak top,62,weak bottom
expert_id-1720177327633-fi53o4p1q,15,05/07/2024 12.27.52,b,VIG,lattice,32,weak top,32,weak top
non-expert_id-1720176469450-tzphdj1hk,161,05/07/2024 12.27.54,a,XRAY,scatterplot,24,weak bottom,23,weak top
non-expert_id-1720176469450-tzphdj1hk,162,05/07/2024 12.28.01,a,XRAY,scatterplot,61,weak top,14,weak bottom
expert_id-1720176491830-own4df83c,55,05/07/2024 12.28.05,a,SIG,lattice,9,strong top,40,strong bottom
non-expert_id-1720176469450-tzphdj1hk,163,05/07/2024 12.28.08,a,XRAY,scatterplot,75,weak bottom,48,weak top
non-expert_id-1720174515995-74ie2x7v3,103,05/07/2024 12.28.09,b,SIG,barchart,24,weak top,81,weak bottom
non-expert_id-1720174515995-74ie2x7v3,104,05/07/2024 12.28.20,b,SIG,barchart,49,weak bottom,49,weak bottom
non-expert_id-1720174515995-74ie2x7v3,105,05/07/2024 12.28.29,b,SIG,barchart,78,weak bottom,78,weak bottom
non-expert_id-1720174515995-74ie2x7v3,106,05/07/2024 12.28.34,b,SIG,barchart,74,weak bottom,74,weak bottom
non-expert_id-1720174515995-74ie2x7v3,107,05/07/2024 12.28.44,b,SIG,barchart,24,weak top,24,weak top
expert_id-1720176491830-own4df83c,56,05/07/2024 12.28.49,a,SIG,lattice,57,weak bottom,57,strong bottom
non-expert_id-1720176469450-tzphdj1hk,164,05/07/2024 12.28.47,a,XRAY,scatterplot,0,equal,0,equal
expert_id-1720177327633-fi53o4p1q,16,05/07/2024 12.28.49,b,VIG,lattice,40,strong top,40,strong top
non-expert_id-1720176469450-tzphdj1hk,165,05/07/2024 12.28.53,a,XRAY,scatterplot,25,weak top,1,strong bottom
non-expert_id-1720174515995-74ie2x7v3,108,05/07/2024 12.28.54,b,SIG,barchart,75,weak bottom,75,weak bottom
non-expert_id-1720176469450-tzphdj1hk,166,05/07/2024 12.29.02,a,XRAY,scatterplot,69,strong bottom,36,weak top
expert_id-1720176491830-own4df83c,57,05/07/2024 12.29.05,a,SIG,lattice,37,weak bottom,64,weak top
expert_id-1720177327633-fi53o4p1q,17,05/07/2024 12.29.04,b,VIG,lattice,1,weak top,0,equal
non-expert_id-1720174515995-74ie2x7v3,109,05/07/2024 12.29.07,b,SIG,barchart,55,weak bottom,55,weak bottom
non-expert_id-1720176469450-tzphdj1hk,167,05/07/2024 12.29.10,a,XRAY,scatterplot,78,weak bottom,68,weak top
non-expert_id-1720176469450-tzphdj1hk,168,05/07/2024 12.29.21,a,XRAY,scatterplot,83,weak top,9,weak bottom
expert_id-1720177327633-fi53o4p1q,18,05/07/2024 12.29.20,b,VIG,lattice,1,weak top,0,equal
expert_id-1720176491830-own4df83c,58,05/07/2024 12.29.24,a,SIG,lattice,10,strong top,43,weak bottom
non-expert_id-1720176469450-tzphdj1hk,169,05/07/2024 12.29.29,a,XRAY,scatterplot,81,weak bottom,52,weak top
non-expert_id-1720174515995-74ie2x7v3,110,05/07/2024 12.29.30,b,SIG,barchart,74,weak bottom,74,weak bottom
expert_id-1720176491830-own4df83c,59,05/07/2024 12.29.37,a,SIG,lattice,11,strong top,81,weak bottom
non-expert_id-1720176469450-tzphdj1hk,170,05/07/2024 12.29.42,a,XRAY,scatterplot,0,equal,0,equal
non-expert_id-1720174515995-74ie2x7v3,111,05/07/2024 12.29.45,b,SIG,barchart,6,weak top,64,weak bottom
expert_id-1720176491830-own4df83c,60,05/07/2024 12.29.50,a,SIG,lattice,14,weak bottom,14,weak bottom
non-expert_id-1720176469450-tzphdj1hk,171,05/07/2024 12.29.55,a,XRAY,scatterplot,67,weak bottom,33,weak top
expert_id-1720176491830-own4df83c,61,05/07/2024 12.30.01,a,SIG,lattice,8,weak top,66,weak bottom
non-expert_id-1720176469450-tzphdj1hk,172,05/07/2024 12.30.00,a,XRAY,scatterplot,13,weak top,6,weak bottom
non-expert_id-1720174515995-74ie2x7v3,112,05/07/2024 12.30.01,b,SIG,barchart,28,weak top,0,equal
non-expert_id-1720176469450-tzphdj1hk,173,05/07/2024 12.30.05,a,XRAY,scatterplot,4,weak bottom,27,weak top
non-expert_id-1720176469450-tzphdj1hk,174,05/07/2024 12.30.09,a,XRAY,scatterplot,68,weak top,2,weak bottom
non-expert_id-1720174515995-74ie2x7v3,113,05/07/2024 12.30.12,b,SIG,barchart,13,weak top,0,equal
expert_id-1720176491830-own4df83c,62,05/07/2024 12.30.14,a,SIG,lattice,4,strong top,67,weak bottom
non-expert_id-1720176469450-tzphdj1hk,175,05/07/2024 12.30.14,a,XRAY,scatterplot,74,weak bottom,44,weak top
expert_id-1720176491830-own4df83c,63,05/07/2024 12.30.22,a,SIG,lattice,15,weak top,60,weak bottom
non-expert_id-1720174515995-74ie2x7v3,114,05/07/2024 12.30.23,b,SIG,barchart,78,weak bottom,78,weak bottom
non-expert_id-1720176469450-tzphdj1hk,176,05/07/2024 12.30.24,a,XRAY,barchart,0,equal,0,equal
